
SetupTitle, ExfoliatedMoS2_TGIdVg
PrimitiveTest, I/V Sweep
DataValue, -1.0250000000000001, 0.1, 0.5, 1.8116000000000002E-10, -1.8383000000000003E-10, 5E-14, 6.6E-13
DataValue, -1.01, 0.1, 0.5, 2.0909000000000002E-10, -2.085E-10, -1.1000000000000001E-13, -1.83E-12
DataValue, -0.995, 0.1, 0.5, 2.3543000000000003E-10, -2.3901000000000004E-10, 1.8000000000000002E-13, 9.9E-13
DataValue, -0.98000000000000009, 0.1, 0.5, 2.633E-10, -2.6347E-10, 9.0000000000000008E-14, 1.3800000000000002E-12
DataValue, -0.96500000000000008, 0.1, 0.5, 2.9419000000000005E-10, -2.9198E-10, 1.5000000000000002E-13, 2.3000000000000003E-13
DataValue, -0.95000000000000007, 0.1, 0.5, 3.2959000000000005E-10, -3.2773E-10, -3.0000000000000005E-14, 1.2500000000000001E-12
DataValue, -0.935, 0.1, 0.5, 3.6683E-10, -3.6594000000000003E-10, 1.4E-13, -1.86E-12
DataValue, -0.92, 0.1, 0.5, 4.0844000000000004E-10, -4.1149000000000004E-10, 0, 6.2000000000000008E-13
DataValue, -0.905, 0.1, 0.5, 4.7221000000000007E-10, -4.7619E-10, 3.0000000000000005E-14, 8.5000000000000011E-13
DataValue, -0.89, 0.1, 0.5, 5.3031E-10, -5.2619E-10, -1.4E-13, -1.3E-13
DataValue, -0.875, 0.1, 0.5, 5.8952E-10, -5.9145000000000006E-10, 5E-14, 1.14E-12
DataValue, -0.86, 0.1, 0.5, 6.6401000000000007E-10, -6.6309E-10, 2.2000000000000002E-13, -1.5400000000000001E-12
DataValue, -0.84500000000000008, 0.1, 0.5, 7.5022E-10, -7.5406000000000008E-10, 6.0000000000000009E-14, 3.6000000000000003E-13
DataValue, -0.83000000000000007, 0.1, 0.5, 8.3168000000000007E-10, -8.2746000000000006E-10, -1.0000000000000002E-14, 1.55E-12
DataValue, -0.81500000000000006, 0.1, 0.5, 9.4511E-10, -9.4161E-10, -2.4000000000000004E-13, -2.6E-13
DataValue, -0.8, 0.1, 0.5, 1.04144E-09, -1.0410400000000002E-09, 1.0000000000000002E-14, 1.26E-12
DataValue, -0.785, 0.1, 0.5, 1.1543E-09, -1.1517E-09, 2.0000000000000003E-14, 1.3300000000000002E-12
DataValue, -0.77, 0.1, 0.5, 1.2707E-09, -1.2719E-09, 3.0000000000000005E-14, -2.19E-12
DataValue, -0.755, 0.1, 0.5, 1.4233E-09, -1.4346E-09, -4.0000000000000006E-14, 8.300000000000001E-13
DataValue, -0.74, 0.1, 0.5, 1.5911E-09, -1.602E-09, -1.6000000000000003E-13, 1.22E-12
DataValue, -0.72500000000000009, 0.1, 0.5, 1.7852E-09, -1.7934E-09, 5E-14, -2.0000000000000003E-14
DataValue, -0.71000000000000008, 0.1, 0.5, 2.0131E-09, -2.0087E-09, -7E-14, 3.6000000000000003E-13
DataValue, -0.69500000000000006, 0.1, 0.5, 2.2169E-09, -2.2222E-09, -3.0000000000000005E-14, -5.8000000000000005E-13
DataValue, -0.68, 0.1, 0.5, 2.491E-09, -2.4729E-09, -4.0000000000000006E-14, 7.6000000000000009E-13
DataValue, -0.665, 0.1, 0.5, 2.7681E-09, -2.7538E-09, 1.0000000000000002E-14, -2.03E-12
DataValue, -0.65, 0.1, 0.5, 3.0226E-09, -3.0224E-09, -3.0000000000000005E-14, 1.5400000000000001E-12
DataValue, -0.635, 0.1, 0.5, 3.3419E-09, -3.3287E-09, 4.0000000000000006E-14, 1.12E-12
DataValue, -0.62, 0.1, 0.5, 3.6882E-09, -3.6588E-09, 1.1000000000000001E-13, -2.7E-13
DataValue, -0.605, 0.1, 0.5, 3.9927E-09, -4.003E-09, 8.0000000000000013E-14, 7.7000000000000005E-13
DataValue, -0.59000000000000008, 0.1, 0.5, 4.4083E-09, -4.3876E-09, 4.0000000000000006E-14, -3.0000000000000003E-13
DataValue, -0.57500000000000007, 0.1, 0.5, 4.8126E-09, -4.8247E-09, -4.0000000000000006E-14, 9.3E-13
DataValue, -0.56, 0.1, 0.5, 5.2568E-09, -5.2642E-09, -7E-14, -1.96E-12
DataValue, -0.545, 0.1, 0.5, 5.7426E-09, -5.71E-09, 1.3E-13, 1.1100000000000001E-12
DataValue, -0.53, 0.1, 0.5, 6.1834E-09, -6.1646E-09, 4.0000000000000006E-14, 9.4E-13
DataValue, -0.515, 0.1, 0.5, 6.7574E-09, -6.7619E-09, 1E-13, -1.4E-13
DataValue, -0.5, 0.1, 0.5, 7.3452E-09, -7.3561E-09, 6.0000000000000009E-14, 9.2000000000000012E-13
DataValue, -0.48500000000000004, 0.1, 0.5, 7.7982E-09, -7.7869E-09, 6.0000000000000009E-14, -2.2000000000000002E-13
DataValue, -0.47000000000000003, 0.1, 0.5, 8.4439E-09, -8.438E-09, 4.0000000000000006E-14, 6.3E-13
DataValue, -0.455, 0.1, 0.5, 9.0778E-09, -9.0299E-09, 1.0000000000000002E-14, -2.24E-12
DataValue, -0.44, 0.1, 0.5, 9.9351E-09, -9.9408E-09, 1E-13, 1.4800000000000002E-12
DataValue, -0.42500000000000004, 0.1, 0.5, 1.06073E-08, -1.0561E-08, 1.1000000000000001E-13, 2.6E-13
DataValue, -0.41000000000000003, 0.1, 0.5, 1.12016E-08, -1.11804E-08, 6.0000000000000009E-14, 4.1E-13
DataValue, -0.395, 0.1, 0.5, 1.2003399999999999E-08, -1.2048799999999998E-08, -3.0000000000000005E-14, 8.5000000000000011E-13
DataValue, -0.38, 0.1, 0.5, 1.2814399999999998E-08, -1.28094E-08, -1.1000000000000001E-13, 1.1600000000000001E-12
DataValue, -0.365, 0.1, 0.5, 1.3621799999999999E-08, -1.3567799999999999E-08, -7E-14, 1.7E-13
DataValue, -0.35000000000000003, 0.1, 0.5, 1.4475999999999998E-08, -1.4522999999999999E-08, 1.2000000000000002E-13, -2.08E-12
DataValue, -0.335, 0.1, 0.5, 1.52444E-08, -1.52132E-08, 5E-14, 9.9E-13
DataValue, -0.32, 0.1, 0.5, 1.59662E-08, -1.5873E-08, 1E-13, 6.6E-13
DataValue, -0.305, 0.1, 0.5, 1.6848199999999997E-08, -1.6919599999999997E-08, 2E-13, 7.4000000000000008E-13
DataValue, -0.29000000000000004, 0.1, 0.5, 1.77618E-08, -1.7696399999999997E-08, -8.0000000000000013E-14, -4.7E-13
DataValue, -0.275, 0.1, 0.5, 1.8602999999999998E-08, -1.85808E-08, 8.0000000000000013E-14, -6.9000000000000009E-13
DataValue, -0.26, 0.1, 0.5, 1.9637999999999997E-08, -1.96364E-08, 2.0000000000000003E-14, 9.3E-13
DataValue, -0.24500000000000002, 0.1, 0.5, 2.02188E-08, -2.0184599999999997E-08, 5E-14, 1.79E-12
DataValue, -0.23, 0.1, 0.5, 2.0994999999999997E-08, -2.1202999999999998E-08, -9.0000000000000008E-14, -3.3E-13
DataValue, -0.215, 0.1, 0.5, 2.2092999999999998E-08, -2.2067E-08, -2.0000000000000003E-14, -1.9700000000000003E-12
DataValue, -0.2, 0.1, 0.5, 2.3315599999999997E-08, -2.2839999999999998E-08, -8.0000000000000013E-14, 1.2400000000000002E-12
DataValue, -0.185, 0.1, 0.5, 2.3601799999999998E-08, -2.3706599999999997E-08, 5E-14, 1.23E-12
DataValue, -0.17, 0.1, 0.5, 2.45226E-08, -2.4433599999999997E-08, -1.9000000000000002E-13, 2.5E-13
DataValue, -0.155, 0.1, 0.5, 2.5494799999999997E-08, -2.57388E-08, -6.0000000000000009E-14, -7.5E-13
DataValue, -0.14, 0.1, 0.5, 2.60002E-08, -2.5765399999999998E-08, -6.0000000000000009E-14, -4.2000000000000003E-13
DataValue, -0.125, 0.1, 0.5, 2.6790799999999997E-08, -2.6617399999999998E-08, 1.3E-13, 1.4200000000000002E-12
DataValue, -0.11, 0.1, 0.5, 2.7647799999999996E-08, -2.7442599999999998E-08, 4.0000000000000006E-14, 9.6000000000000015E-13
DataValue, -0.095, 0.1, 0.5, 2.77682E-08, -2.7813199999999997E-08, 3.0000000000000005E-14, -2.7E-13
DataValue, -0.08, 0.1, 0.5, 2.8277399999999997E-08, -2.82374E-08, -8.0000000000000013E-14, -2.0700000000000003E-12
DataValue, -0.065, 0.1, 0.5, 2.9049799999999998E-08, -2.9094399999999997E-08, -1.0000000000000002E-14, 1.1500000000000002E-12
DataValue, -0.05, 0.1, 0.5, 2.9694399999999996E-08, -2.9636599999999998E-08, 7E-14, 1.5700000000000002E-12
DataValue, -0.035, 0.1, 0.5, 2.9609799999999998E-08, -2.9797599999999998E-08, 1.3E-13, 5.2E-13
DataValue, -0.02, 0.1, 0.5, 3.05562E-08, -3.0502E-08, 1.1000000000000001E-13, -1.3500000000000001E-12
DataValue, -0.005, 0.1, 0.5, 3.06682E-08, -3.0669399999999997E-08, -6.0000000000000009E-14, 5E-13
DataValue, 0.01, 0.1, 0.5, 3.0527E-08, -3.1124599999999994E-08, -1.7E-13, 9.4E-13
DataValue, 0.025, 0.1, 0.5, 3.07508E-08, -3.08848E-08, -2.0000000000000003E-14, 1.18E-12
DataValue, 0.04, 0.1, 0.5, 3.1472E-08, -3.1652199999999995E-08, 2.0000000000000003E-14, 2.0000000000000003E-14
DataValue, 0.055, 0.1, 0.5, 3.21068E-08, -3.19002E-08, 5E-14, -2.24E-12
DataValue, 0.07, 0.1, 0.5, 3.2558E-08, -3.21128E-08, 1.1000000000000001E-13, 1.0600000000000001E-12
DataValue, 0.085, 0.1, 0.5, 3.1958399999999996E-08, -3.25116E-08, 5E-14, 1.4300000000000002E-12
DataValue, 0.1, 0.1, 0.5, 3.2389399999999995E-08, -3.23164E-08, 1.1000000000000001E-13, 1.1000000000000001E-13
DataValue, 0.115, 0.1, 0.5, 3.2595999999999996E-08, -3.2219799999999996E-08, 8.0000000000000013E-14, -1.36E-12
DataValue, 0.13, 0.1, 0.5, 3.3145799999999994E-08, -3.30214E-08, 1.2000000000000002E-13, -2.0000000000000003E-14
DataValue, 0.14500000000000002, 0.1, 0.5, 3.2320599999999994E-08, -3.24322E-08, -8.0000000000000013E-14, 7.9000000000000007E-13
DataValue, 0.16, 0.1, 0.5, 3.2468199999999994E-08, -3.21686E-08, -8.0000000000000013E-14, 1.08E-12
DataValue, 0.17500000000000002, 0.1, 0.5, 3.29014E-08, -3.3301999999999996E-08, 6.0000000000000009E-14, 4.2000000000000003E-13
DataValue, 0.19, 0.1, 0.5, 3.3291799999999994E-08, -3.3002399999999995E-08, -1.0000000000000002E-14, -2.11E-12
DataValue, 0.20500000000000002, 0.1, 0.5, 3.3478599999999996E-08, -3.3748199999999996E-08, -1.5000000000000002E-13, 6.6E-13
DataValue, 0.22, 0.1, 0.5, 3.3479799999999995E-08, -3.3432199999999995E-08, 6.0000000000000009E-14, 2.1200000000000003E-12
DataValue, 0.23500000000000001, 0.1, 0.5, 3.32232E-08, -3.41402E-08, -1.5000000000000002E-13, -1.5000000000000002E-13
DataValue, 0.25, 0.1, 0.5, 3.35442E-08, -3.39734E-08, 8.0000000000000013E-14, -1.74E-12
DataValue, 0.265, 0.1, 0.5, 3.3624599999999997E-08, -3.34052E-08, 1.5000000000000002E-13, 1.0600000000000001E-12
DataValue, 0.28, 0.1, 0.5, 3.3566199999999995E-08, -3.3689199999999996E-08, 1E-13, 9.000000000000001E-13
DataValue, 0.29500000000000004, 0.1, 0.5, 3.3642199999999995E-08, -3.3340399999999995E-08, -8.0000000000000013E-14, 4.9E-13
DataValue, 0.31, 0.1, 0.5, 3.39536E-08, -3.4217399999999996E-08, -8.0000000000000013E-14, -1.3E-13
DataValue, 0.325, 0.1, 0.5, 3.4160199999999994E-08, -3.4277199999999994E-08, 8.0000000000000013E-14, -1.51E-12
DataValue, 0.34, 0.1, 0.5, 3.46618E-08, -3.4505199999999995E-08, 1.2000000000000002E-13, -7E-14
DataValue, 0.35500000000000004, 0.1, 0.5, 3.4677399999999995E-08, -3.4566999999999994E-08, 1E-13, 1.36E-12
DataValue, 0.37, 0.1, 0.5, 3.3657599999999994E-08, -3.3850599999999995E-08, 0, -7E-14
DataValue, 0.385, 0.1, 0.5, 3.5299799999999994E-08, -3.4317999999999997E-08, 1.1000000000000001E-13, -1.8000000000000002E-12
DataValue, 0.4, 0.1, 0.5, 3.40642E-08, -3.4155599999999996E-08, 1.1000000000000001E-13, 1E-12
DataValue, 0.41500000000000004, 0.1, 0.5, 3.404E-08, -3.42658E-08, -3.0000000000000005E-14, 8E-13
DataValue, 0.43, 0.1, 0.5, 3.4375599999999994E-08, -3.44858E-08, -8.0000000000000013E-14, -3.0000000000000005E-14
DataValue, 0.445, 0.1, 0.5, 3.4420999999999994E-08, -3.44908E-08, -1.0000000000000002E-14, -4.2000000000000003E-13
DataValue, 0.46, 0.1, 0.5, 3.46154E-08, -3.41948E-08, -1.0000000000000002E-14, -1.02E-12
DataValue, 0.47500000000000003, 0.1, 0.5, 3.4326999999999994E-08, -3.4455399999999995E-08, 5E-14, 8.8000000000000009E-13
DataValue, 0.49000000000000005, 0.1, 0.5, 3.47822E-08, -3.44316E-08, 1.5000000000000002E-13, 1.1600000000000001E-12
DataValue, 0.505, 0.1, 0.5, 3.46552E-08, -3.4882399999999996E-08, -1.3E-13, -3.9000000000000005E-13
DataValue, 0.52, 0.1, 0.5, 3.37654E-08, -3.3723E-08, 1.4E-13, -2.08E-12
DataValue, 0.535, 0.1, 0.5, 3.6061599999999994E-08, -3.54618E-08, -9.0000000000000008E-14, 1.1600000000000001E-12
DataValue, 0.55, 0.1, 0.5, 3.4692799999999994E-08, -3.4706399999999995E-08, -4.0000000000000006E-14, 1.2900000000000002E-12
DataValue, 0.56500000000000006, 0.1, 0.5, 3.3490799999999994E-08, -3.3527399999999995E-08, 1.6000000000000003E-13, -6.1E-13
DataValue, 0.58000000000000007, 0.1, 0.5, 3.44218E-08, -3.4196E-08, 2.0000000000000003E-14, -1.03E-12
DataValue, 0.595, 0.1, 0.5, 3.4553199999999996E-08, -3.5108999999999994E-08, -8.0000000000000013E-14, -4.1E-13
DataValue, 0.61, 0.1, 0.5, 3.45902E-08, -3.5229799999999994E-08, 2.0000000000000003E-14, 4.4000000000000004E-13
DataValue, 0.625, 0.1, 0.5, 3.5498799999999995E-08, -3.4804399999999994E-08, 1.0000000000000002E-14, 1.31E-12
DataValue, 0.64, 0.1, 0.5, 3.4659999999999994E-08, -3.5087999999999996E-08, -1.1000000000000001E-13, -3.3E-13
DataValue, 0.655, 0.1, 0.5, 3.4810399999999994E-08, -3.50374E-08, 1.2000000000000002E-13, -2.5500000000000002E-12
DataValue, 0.67, 0.1, 0.5, 3.62624E-08, -3.62504E-08, -5E-14, 8.9E-13
DataValue, 0.685, 0.1, 0.5, 3.54394E-08, -3.52804E-08, 1.4E-13, 1.79E-12
DataValue, 0.70000000000000007, 0.1, 0.5, 3.5045399999999996E-08, -3.4821199999999996E-08, -4.0000000000000006E-14, 1.5000000000000002E-13
DataValue, 0.71500000000000008, 0.1, 0.5, 3.5414999999999997E-08, -3.5457E-08, -5E-14, -1.51E-12
DataValue, 0.73, 0.1, 0.5, 3.4979399999999994E-08, -3.5045999999999995E-08, -1.4E-13, 8.1000000000000008E-13
DataValue, 0.745, 0.1, 0.5, 3.5143E-08, -3.4799799999999996E-08, 1.1000000000000001E-13, 7.7000000000000005E-13
DataValue, 0.76, 0.1, 0.5, 3.5773799999999996E-08, -3.54658E-08, 3.0000000000000005E-14, 5.4E-13
DataValue, 0.775, 0.1, 0.5, 3.5277199999999996E-08, -3.5030799999999994E-08, 2.0000000000000003E-14, -1.17E-12
DataValue, 0.79, 0.1, 0.5, 3.5771799999999993E-08, -3.5054799999999994E-08, 1.3E-13, -1.8100000000000002E-12
DataValue, 0.805, 0.1, 0.5, 3.5433199999999995E-08, -3.5919399999999994E-08, 1.4E-13, 1.0100000000000001E-12
DataValue, 0.82000000000000006, 0.1, 0.5, 3.7645599999999997E-08, -3.74414E-08, -3.0000000000000005E-14, 1.65E-12
DataValue, 0.83500000000000008, 0.1, 0.5, 3.50272E-08, -3.5326999999999996E-08, -9.0000000000000008E-14, -2.6E-13
DataValue, 0.85000000000000009, 0.1, 0.5, 3.47412E-08, -3.5284399999999995E-08, 1.4E-13, -1.7600000000000002E-12
DataValue, 0.865, 0.1, 0.5, 3.4351599999999994E-08, -3.46814E-08, -1.0000000000000002E-14, 8.8000000000000009E-13
DataValue, 0.88, 0.1, 0.5, 3.53328E-08, -3.51016E-08, 3.0000000000000005E-14, 3.8000000000000005E-13
DataValue, 0.895, 0.1, 0.5, 3.5158599999999996E-08, -3.55416E-08, -8.0000000000000013E-14, 3.3E-13
DataValue, 0.91, 0.1, 0.5, 3.4748999999999996E-08, -3.4511E-08, 2.0000000000000003E-14, -4.0000000000000006E-14
DataValue, 0.925, 0.1, 0.5, 3.5262999999999996E-08, -3.51098E-08, 1.5000000000000002E-13, -8.5000000000000011E-13
DataValue, 0.94000000000000006, 0.1, 0.5, 3.5240599999999996E-08, -3.4930599999999995E-08, 3.0000000000000005E-14, 3.5E-13
DataValue, 0.95500000000000007, 0.1, 0.5, 3.5285599999999994E-08, -3.5153599999999997E-08, -4.0000000000000006E-14, 8.300000000000001E-13
DataValue, 0.97000000000000008, 0.1, 0.5, 3.5562199999999995E-08, -3.50702E-08, 5E-14, 5E-13
DataValue, 0.9850000000000001, 0.1, 0.5, 3.53152E-08, -3.5539E-08, 1.3E-13, -2.2700000000000002E-12
DataValue, 1, 0.1, 0.5, 3.5499199999999997E-08, -3.5775999999999996E-08, 1.0000000000000002E-14, 5.4E-13
DataValue, 1, 0.1, 0.5, 3.51678E-08, -3.5667199999999995E-08, -9.0000000000000008E-14, -2.0200000000000003E-12
DataValue, 0.9850000000000001, 0.1, 0.5, 3.50524E-08, -3.51512E-08, 8.0000000000000013E-14, 7.4000000000000008E-13
DataValue, 0.97000000000000008, 0.1, 0.5, 3.4054999999999996E-08, -3.4545199999999994E-08, -1.0000000000000002E-14, 8.300000000000001E-13
DataValue, 0.95500000000000007, 0.1, 0.5, 3.43932E-08, -3.45168E-08, -1.1000000000000001E-13, 3.8000000000000005E-13
DataValue, 0.94000000000000006, 0.1, 0.5, 3.4557199999999994E-08, -3.4479399999999996E-08, 2.0000000000000003E-14, -4.0000000000000006E-14
DataValue, 0.925, 0.1, 0.5, 3.47706E-08, -3.4944199999999996E-08, 1.0000000000000002E-14, -1.5E-12
DataValue, 0.91, 0.1, 0.5, 3.4729999999999994E-08, -3.48586E-08, -1.4E-13, 2E-13
DataValue, 0.895, 0.1, 0.5, 3.48198E-08, -3.4968399999999994E-08, -3.0000000000000005E-14, 1.4800000000000002E-12
DataValue, 0.88, 0.1, 0.5, 3.47148E-08, -3.4677999999999995E-08, 4.0000000000000006E-14, 1.9000000000000002E-13
DataValue, 0.865, 0.1, 0.5, 3.4777399999999996E-08, -3.4902799999999994E-08, 0, -1.69E-12
DataValue, 0.85000000000000009, 0.1, 0.5, 3.50916E-08, -3.5083799999999994E-08, 1.7E-13, 4.6000000000000006E-13
DataValue, 0.83500000000000008, 0.1, 0.5, 3.5643799999999994E-08, -3.52372E-08, 1.8000000000000002E-13, 6.5000000000000006E-13
DataValue, 0.82000000000000006, 0.1, 0.5, 3.5226399999999996E-08, -3.48482E-08, -1E-13, 1.8000000000000002E-13
DataValue, 0.805, 0.1, 0.5, 3.499E-08, -3.51224E-08, 2E-13, -1.3E-13
DataValue, 0.79, 0.1, 0.5, 3.4688799999999996E-08, -3.4886399999999994E-08, -4.0000000000000006E-14, -1.26E-12
DataValue, 0.775, 0.1, 0.5, 3.4828799999999996E-08, -3.52884E-08, -5E-14, 4.1E-13
DataValue, 0.76, 0.1, 0.5, 3.5100199999999994E-08, -3.4869799999999996E-08, 8.0000000000000013E-14, 1.45E-12
DataValue, 0.745, 0.1, 0.5, 3.50748E-08, -3.4782999999999995E-08, 6.0000000000000009E-14, 8.1000000000000008E-13
DataValue, 0.73, 0.1, 0.5, 3.4698799999999994E-08, -3.4582399999999993E-08, 3.0000000000000005E-14, -2.5800000000000003E-12
DataValue, 0.71500000000000008, 0.1, 0.5, 3.4680599999999996E-08, -3.4731599999999995E-08, -1.2000000000000002E-13, 1.0500000000000002E-12
DataValue, 0.70000000000000007, 0.1, 0.5, 3.4015E-08, -3.35184E-08, -5E-14, 1.1500000000000002E-12
DataValue, 0.685, 0.1, 0.5, 3.4358599999999995E-08, -3.42478E-08, 8.0000000000000013E-14, -6.0000000000000009E-14
DataValue, 0.67, 0.1, 0.5, 3.48166E-08, -3.50642E-08, 1.3E-13, -6.9000000000000009E-13
DataValue, 0.655, 0.1, 0.5, 3.51856E-08, -3.4812999999999995E-08, 8.0000000000000013E-14, -6.9000000000000009E-13
DataValue, 0.64, 0.1, 0.5, 3.49472E-08, -3.5433799999999994E-08, 1.3E-13, 6.8E-13
DataValue, 0.625, 0.1, 0.5, 3.4393599999999995E-08, -3.4384399999999994E-08, 1.3E-13, 1.95E-12
DataValue, 0.61, 0.1, 0.5, 3.44634E-08, -3.4111999999999995E-08, 1.0000000000000002E-14, -6.400000000000001E-13
DataValue, 0.595, 0.1, 0.5, 3.38962E-08, -3.3947399999999995E-08, 1.5000000000000002E-13, -2.1200000000000003E-12
DataValue, 0.58000000000000007, 0.1, 0.5, 3.42964E-08, -3.46116E-08, 4.0000000000000006E-14, 1.64E-12
DataValue, 0.56500000000000006, 0.1, 0.5, 3.4726199999999994E-08, -3.4483199999999996E-08, 8.0000000000000013E-14, 8.300000000000001E-13
DataValue, 0.55, 0.1, 0.5, 3.5089799999999994E-08, -3.49412E-08, 5E-14, -6.0000000000000009E-14
DataValue, 0.535, 0.1, 0.5, 3.39378E-08, -3.3840599999999997E-08, 1.4E-13, -3.8000000000000005E-13
DataValue, 0.52, 0.1, 0.5, 3.3516999999999995E-08, -3.36342E-08, -1.7E-13, -1.0000000000000002E-14
DataValue, 0.505, 0.1, 0.5, 3.40958E-08, -3.41676E-08, 1.6000000000000003E-13, -9.0000000000000008E-14
DataValue, 0.49000000000000005, 0.1, 0.5, 3.387E-08, -3.3538199999999997E-08, 1.0000000000000002E-14, 1.09E-12
DataValue, 0.47500000000000003, 0.1, 0.5, 3.30388E-08, -3.33974E-08, 6.0000000000000009E-14, -2.1000000000000001E-13
DataValue, 0.46, 0.1, 0.5, 3.37978E-08, -3.3409799999999995E-08, 7E-14, -2.0700000000000003E-12
DataValue, 0.445, 0.1, 0.5, 3.3228199999999996E-08, -3.4668799999999993E-08, -8.0000000000000013E-14, 8.4000000000000006E-13
DataValue, 0.43, 0.1, 0.5, 3.31864E-08, -3.32516E-08, 3.0000000000000005E-14, 1.4700000000000002E-12
DataValue, 0.41500000000000004, 0.1, 0.5, 3.28064E-08, -3.2721799999999996E-08, 2.0000000000000003E-14, -6.3E-13
DataValue, 0.4, 0.1, 0.5, 3.2739E-08, -3.2998599999999995E-08, 1E-13, -2.21E-12
DataValue, 0.385, 0.1, 0.5, 3.27346E-08, -3.2791799999999996E-08, -8.0000000000000013E-14, 7.3E-13
DataValue, 0.37, 0.1, 0.5, 3.3624599999999997E-08, -3.2663E-08, 1.5000000000000002E-13, 9.6000000000000015E-13
DataValue, 0.35500000000000004, 0.1, 0.5, 3.2207E-08, -3.24444E-08, -1.0000000000000002E-14, 6.0000000000000007E-13
DataValue, 0.34, 0.1, 0.5, 3.2376199999999996E-08, -3.3437E-08, 9.0000000000000008E-14, -1.1000000000000001E-13
DataValue, 0.325, 0.1, 0.5, 3.28568E-08, -3.23022E-08, 5E-14, -1.8100000000000002E-12
DataValue, 0.31, 0.1, 0.5, 3.3058199999999995E-08, -3.2535E-08, -5E-14, 2.2000000000000002E-13
DataValue, 0.29500000000000004, 0.1, 0.5, 3.1407199999999996E-08, -3.1303399999999994E-08, -1.4E-13, 1.0600000000000001E-12
DataValue, 0.28, 0.1, 0.5, 3.1391999999999994E-08, -3.11006E-08, 1.0000000000000002E-14, 1.5000000000000002E-13
DataValue, 0.265, 0.1, 0.5, 3.1267799999999995E-08, -3.13528E-08, 9.0000000000000008E-14, -2.31E-12
DataValue, 0.25, 0.1, 0.5, 3.15304E-08, -3.2818199999999994E-08, -1.3E-13, 9.9E-13
DataValue, 0.23500000000000001, 0.1, 0.5, 3.14076E-08, -3.1222399999999995E-08, 2.0000000000000003E-14, 5.7E-13
DataValue, 0.22, 0.1, 0.5, 3.08256E-08, -3.1838E-08, 1.7E-13, 5E-13
DataValue, 0.20500000000000002, 0.1, 0.5, 3.04936E-08, -3.1035999999999994E-08, 4.0000000000000006E-14, -8.0000000000000013E-14
DataValue, 0.19, 0.1, 0.5, 3.1029799999999996E-08, -3.02794E-08, 1.1000000000000001E-13, -1.22E-12
DataValue, 0.17500000000000002, 0.1, 0.5, 2.9956399999999996E-08, -3.0088199999999995E-08, 5E-14, 9.0000000000000008E-14
DataValue, 0.16, 0.1, 0.5, 2.9280399999999997E-08, -2.9360599999999996E-08, -1E-13, 1.8400000000000002E-12
DataValue, 0.14500000000000002, 0.1, 0.5, 2.9660799999999996E-08, -2.9665599999999997E-08, -5E-14, 8.1000000000000008E-13
DataValue, 0.13, 0.1, 0.5, 2.8974E-08, -2.9075199999999998E-08, -1.2000000000000002E-13, -2.4000000000000003E-12
DataValue, 0.115, 0.1, 0.5, 2.8397199999999997E-08, -2.8681799999999997E-08, -5E-14, 1.1600000000000001E-12
DataValue, 0.1, 0.1, 0.5, 2.8219799999999996E-08, -2.8155799999999997E-08, -2.0000000000000003E-14, 1.2400000000000002E-12
DataValue, 0.085, 0.1, 0.5, 2.7766199999999996E-08, -2.7992599999999996E-08, -6.0000000000000009E-14, -5.7E-13
DataValue, 0.07, 0.1, 0.5, 2.7423599999999996E-08, -2.7441599999999997E-08, -8.0000000000000013E-14, -5.4E-13
DataValue, 0.055, 0.1, 0.5, 2.74294E-08, -2.7217999999999996E-08, 3.0000000000000005E-14, -4.7E-13
DataValue, 0.04, 0.1, 0.5, 2.62206E-08, -2.6544799999999996E-08, 2E-13, 3.5E-13
DataValue, 0.025, 0.1, 0.5, 2.6133199999999997E-08, -2.6138999999999997E-08, -2.0000000000000003E-14, 1.17E-12
DataValue, 0.01, 0.1, 0.5, 2.5574399999999996E-08, -2.57954E-08, 5E-14, 4.6000000000000006E-13
